site_no	datetime	148595_00060_00003_cd
15s	20d	10s
12061500	8/26/2008	511
12061500	8/27/2008	518
12061500	8/28/2008	520
12061500	8/29/2008	516
12061500	8/30/2008	493
12061500	8/31/2008	474
12061500	9/1/2008	457
12061500	9/2/2008	446
12061500	9/3/2008	432
12061500	9/4/2008	414
12061500	9/5/2008	372
12061500	9/6/2008	362
12061500	9/7/2008	355
12061500	9/8/2008	345
12061500	9/9/2008	333
12061500	9/10/2008	328
12061500	9/11/2008	319
12061500	9/12/2008	283
12061500	9/13/2008	275
12061500	9/14/2008	274
12061500	9/15/2008	271
12061500	9/16/2008	267
12061500	9/17/2008	265
12061500	9/18/2008	259
12061500	9/19/2008	243
12061500	9/20/2008	240
12061500	9/21/2008	237
12061500	9/22/2008	233
12061500	9/23/2008	230
12061500	9/24/2008	234
12061500	9/25/2008	287
12061500	9/26/2008	411
12061500	9/27/2008	342
12061500	9/28/2008	301
12061500	9/29/2008	276
12061500	9/30/2008	259
12061500	10/1/2008	250
12061500	10/2/2008	274
12061500	10/3/2008	510
12061500	10/4/2008	2890
12061500	10/5/2008	1670
12061500	10/6/2008	994
12061500	10/7/2008	1470
12061500	10/8/2008	1130
12061500	10/9/2008	901
12061500	10/10/2008	794
12061500	10/11/2008	710
12061500	10/12/2008	654
12061500	10/13/2008	616
12061500	10/14/2008	591
12061500	10/15/2008	565
12061500	10/16/2008	566
12061500	10/17/2008	554
12061500	10/18/2008	543
12061500	10/19/2008	528
12061500	10/20/2008	538
12061500	10/21/2008	573
12061500	10/22/2008	547
12061500	10/23/2008	526
12061500	10/24/2008	511
12061500	10/25/2008	499
12061500	10/26/2008	489
12061500	10/27/2008	478
12061500	10/28/2008	467
12061500	10/29/2008	460
12061500	10/30/2008	454
12061500	10/31/2008	483
12061500	11/1/2008	613
12061500	11/2/2008	677
12061500	11/3/2008	959
12061500	11/4/2008	1080
12061500	11/5/2008	924
12061500	11/6/2008	2800
12061500	11/7/2008	17500
12061500	11/8/2008	16200
