site_no	datetime	149446_00060_00003_cd
15s	20d	10s
12201500	1/16/2008	551
12201500	1/17/2008	445
12201500	1/18/2008	377
12201500	1/19/2008	385
12201500	1/20/2008	378
12201500	1/21/2008	312
12201500	1/22/2008	270
12201500	1/23/2008	243
12201500	1/24/2008	224
12201500	1/25/2008	214
12201500	1/26/2008	208
12201500	1/27/2008	214
12201500	1/28/2008	204
12201500	1/29/2008	215
12201500	1/30/2008	241
12201500	1/31/2008	279
12201500	2/1/2008	461
12201500	2/2/2008	446
12201500	2/3/2008	348
12201500	2/4/2008	302
12201500	2/5/2008	408
12201500	2/6/2008	416
12201500	2/7/2008	425
12201500	2/8/2008	846
12201500	2/9/2008	1090
12201500	2/10/2008	1030
12201500	2/11/2008	1010
12201500	2/12/2008	831
12201500	2/13/2008	724
12201500	2/14/2008	579
12201500	2/15/2008	485
12201500	2/16/2008	446
12201500	2/17/2008	390
12201500	2/18/2008	353
12201500	2/19/2008	325
12201500	2/20/2008	311
12201500	2/21/2008	301
12201500	2/22/2008	287
12201500	2/23/2008	279
12201500	2/24/2008	266
12201500	2/25/2008	246
12201500	2/26/2008	235
12201500	2/27/2008	234
12201500	2/28/2008	240
12201500	2/29/2008	254
12201500	3/1/2008	379
12201500	3/2/2008	331
12201500	3/3/2008	306
12201500	3/4/2008	349
12201500	3/5/2008	291
12201500	3/6/2008	259
12201500	3/7/2008	246
12201500	3/8/2008	279
12201500	3/9/2008	270
12201500	3/10/2008	299
12201500	3/11/2008	409
12201500	3/12/2008	387
12201500	3/13/2008	326
12201500	3/14/2008	355
12201500	3/15/2008	320
12201500	3/16/2008	291
12201500	3/17/2008	322
12201500	3/18/2008	338
12201500	3/19/2008	296
12201500	3/20/2008	340
12201500	3/21/2008	370
12201500	3/22/2008	319
12201500	3/23/2008	397
12201500	3/24/2008	435
12201500	3/25/2008	365
12201500	3/26/2008	411
12201500	3/27/2008	426
12201500	3/28/2008	408
12201500	3/29/2008	449
12201500	3/30/2008	480
12201500	3/31/2008	430
12201500	4/1/2008	372
12201500	4/2/2008	325
12201500	4/3/2008	294
12201500	4/4/2008	290
12201500	4/5/2008	288
12201500	4/6/2008	313
12201500	4/7/2008	412
12201500	4/8/2008	443
12201500	4/9/2008	398
12201500	4/10/2008	358
12201500	4/11/2008	325
12201500	4/12/2008	309
12201500	4/13/2008	350
12201500	4/14/2008	325
12201500	4/15/2008	298
12201500	4/16/2008	293
12201500	4/17/2008	246
12201500	4/18/2008	229
12201500	4/19/2008	217
12201500	4/20/2008	213
12201500	4/21/2008	200
12201500	4/22/2008	185
12201500	4/23/2008	175
12201500	4/24/2008	167
12201500	4/25/2008	162
12201500	4/26/2008	156
12201500	4/27/2008	155
12201500	4/28/2008	183
12201500	4/29/2008	426
12201500	4/30/2008	358
12201500	5/1/2008	283
12201500	5/2/2008	238
12201500	5/3/2008	227
12201500	5/4/2008	233
12201500	5/5/2008	229
12201500	5/6/2008	225
12201500	5/7/2008	214
12201500	5/8/2008	205
12201500	5/9/2008	188
12201500	5/10/2008	175
12201500	5/11/2008	280
12201500	5/12/2008	247
12201500	5/13/2008	229
12201500	5/14/2008	460
12201500	5/15/2008	439
12201500	5/16/2008	394
12201500	5/17/2008	402
12201500	5/18/2008	380
12201500	5/19/2008	326
12201500	5/20/2008	384
12201500	5/21/2008	391
12201500	5/22/2008	315
12201500	5/23/2008	262
12201500	5/24/2008	241
12201500	5/25/2008	235
12201500	5/26/2008	226
12201500	5/27/2008	212
12201500	5/28/2008	202
12201500	5/29/2008	185
12201500	5/30/2008	168
12201500	5/31/2008	153
12201500	6/1/2008	150
12201500	6/2/2008	144
12201500	6/3/2008	165
12201500	6/4/2008	233
12201500	6/5/2008	229
12201500	6/6/2008	452
12201500	6/7/2008	384
12201500	6/8/2008	303
12201500	6/9/2008	293
12201500	6/10/2008	504
12201500	6/11/2008	402
12201500	6/12/2008	344
12201500	6/13/2008	305
12201500	6/14/2008	269
12201500	6/15/2008	230
12201500	6/16/2008	206
12201500	6/17/2008	188
12201500	6/18/2008	174
12201500	6/19/2008	160
12201500	6/20/2008	152
12201500	6/21/2008	148
12201500	6/22/2008	139
12201500	6/23/2008	128
12201500	6/24/2008	118
12201500	6/25/2008	112
12201500	6/26/2008	107
12201500	6/27/2008	102
12201500	6/28/2008	103
12201500	6/29/2008	104
12201500	6/30/2008	101
12201500	7/1/2008	95
12201500	7/2/2008	90.1
12201500	7/3/2008	92.1
12201500	7/4/2008	89.7
12201500	7/5/2008	81.8
12201500	7/6/2008	81
12201500	7/7/2008	75.2
12201500	7/8/2008	70.9
12201500	7/9/2008	67.1
12201500	7/10/2008	64
12201500	7/11/2008	61.1
12201500	7/12/2008	58.7
12201500	7/13/2008	55.9
12201500	7/14/2008	53.4
12201500	7/15/2008	51.5
12201500	7/16/2008	49.9
12201500	7/17/2008	48.3
12201500	7/18/2008	47.7
12201500	7/19/2008	46.8
12201500	7/20/2008	45.7
12201500	7/21/2008	44
12201500	7/22/2008	43
12201500	7/23/2008	42.8
12201500	7/24/2008	42.1
12201500	7/25/2008	41.2
12201500	7/26/2008	39.4
