site_no	datetime	148849_00060_00003_cd
15s	20d	10s
12101500	11/14/2007	1660
12101500	11/15/2007	1750
12101500	11/16/2007	2700
12101500	11/17/2007	3380
12101500	11/18/2007	3720
12101500	11/19/2007	3110
12101500	11/20/2007	2630
12101500	11/21/2007	2280
12101500	11/22/2007	2060
12101500	11/23/2007	1910
12101500	11/24/2007	1830
12101500	11/25/2007	1770
12101500	11/26/2007	1690
12101500	11/27/2007	1790
12101500	11/28/2007	1700
12101500	11/29/2007	1760
12101500	11/30/2007	1700
12101500	12/1/2007	1630
12101500	12/2/2007	2100
12101500	12/3/2007	8560
12101500	12/4/2007	14000
12101500	12/5/2007	10500
12101500	12/6/2007	5320
12101500	12/7/2007	3560
12101500	12/8/2007	3070
12101500	12/9/2007	2700
12101500	12/10/2007	2590
12101500	12/11/2007	2400
12101500	12/12/2007	2370
12101500	12/13/2007	2210
12101500	12/14/2007	2070
12101500	12/15/2007	2090
12101500	12/16/2007	2030
12101500	12/17/2007	1930
12101500	12/18/2007	1850
12101500	12/19/2007	2210
12101500	12/20/2007	2400
12101500	12/21/2007	2010
12101500	12/22/2007	1950
12101500	12/23/2007	2440
12101500	12/24/2007	4150
12101500	12/25/2007	3510
12101500	12/26/2007	3150
12101500	12/27/2007	2840
12101500	12/28/2007	2780
12101500	12/29/2007	2570
12101500	12/30/2007	2470
12101500	12/31/2007	2160
12101500	1/1/2008	1990
12101500	1/2/2008	2140
12101500	1/3/2008	2370
12101500	1/4/2008	2600
12101500	1/5/2008	2690
12101500	1/6/2008	2370
12101500	1/7/2008	2210
12101500	1/8/2008	2170
12101500	1/9/2008	2290
12101500	1/10/2008	2620
12101500	1/11/2008	4130
12101500	1/12/2008	4070
12101500	1/13/2008	4020
12101500	1/14/2008	3580
12101500	1/15/2008	3520
12101500	1/16/2008	2930
12101500	1/17/2008	2610
12101500	1/18/2008	2380
12101500	1/19/2008	2230
12101500	1/20/2008	2240
12101500	1/21/2008	1920
12101500	1/22/2008	1670
12101500	1/23/2008	1620
