site_no	datetime	149268_00060_00003_cd
15s	20d	10s
12167000	2/7/2008	1810
12167000	2/8/2008	3080
12167000	2/9/2008	2910
12167000	2/10/2008	4020
12167000	2/11/2008	3820
12167000	2/12/2008	2940
12167000	2/13/2008	2960
12167000	2/14/2008	2230
12167000	2/15/2008	1870
12167000	2/16/2008	1810
12167000	2/17/2008	1640
12167000	2/18/2008	1520
12167000	2/19/2008	1530
12167000	2/20/2008	1600
12167000	2/21/2008	1630
12167000	2/22/2008	1580
12167000	2/23/2008	1670
12167000	2/24/2008	1650
12167000	2/25/2008	1560
12167000	2/26/2008	1560
12167000	2/27/2008	1600
12167000	2/28/2008	1770
12167000	2/29/2008	2040
12167000	3/1/2008	4090
12167000	3/2/2008	2950
12167000	3/3/2008	2400
12167000	3/4/2008	2630
12167000	3/5/2008	2100
12167000	3/6/2008	1810
12167000	3/7/2008	1720
12167000	3/8/2008	2200
12167000	3/9/2008	2270
12167000	3/10/2008	2270
12167000	3/11/2008	4180
12167000	3/12/2008	3260
12167000	3/13/2008	2480
12167000	3/14/2008	2580
12167000	3/15/2008	2520
12167000	3/16/2008	2240
12167000	3/17/2008	2090
12167000	3/18/2008	2220
12167000	3/19/2008	1880
12167000	3/20/2008	1870
12167000	3/21/2008	1800
12167000	3/22/2008	1610
12167000	3/23/2008	1960
12167000	3/24/2008	2560
12167000	3/25/2008	1960
12167000	3/26/2008	1780
12167000	3/27/2008	1610
12167000	3/28/2008	1470
12167000	3/29/2008	1430
12167000	3/30/2008	1440
12167000	3/31/2008	1440
12167000	4/1/2008	1360
12167000	4/2/2008	1250
12167000	4/3/2008	1200
12167000	4/4/2008	1250
12167000	4/5/2008	1290
12167000	4/6/2008	1330
12167000	4/7/2008	1460
12167000	4/8/2008	1620
12167000	4/9/2008	1450
12167000	4/10/2008	1340
12167000	4/11/2008	1300
12167000	4/12/2008	1440
12167000	4/13/2008	2410
12167000	4/14/2008	2630
12167000	4/15/2008	2230
12167000	4/16/2008	1910
12167000	4/17/2008	1760
12167000	4/18/2008	1830
12167000	4/19/2008	1670
12167000	4/20/2008	1510
12167000	4/21/2008	1390
12167000	4/22/2008	1270
12167000	4/23/2008	1250
12167000	4/24/2008	1550
12167000	4/25/2008	1740
12167000	4/26/2008	1450
12167000	4/27/2008	1530
12167000	4/28/2008	2550
12167000	4/29/2008	3940
12167000	4/30/2008	2960
12167000	5/1/2008	2320
12167000	5/2/2008	1950
12167000	5/3/2008	1920
