site_no	datetime	149182_00060_00003_cd
15s	20d	10s
12150800	2/22/2007	13400
12150800	2/23/2007	11400
12150800	2/24/2007	10200
12150800	2/25/2007	9540
12150800	2/26/2007	9020
12150800	2/27/2007	8360
12150800	2/28/2007	8010
12150800	3/1/2007	7780
12150800	3/2/2007	6990
12150800	3/3/2007	7010
12150800	3/4/2007	7720
12150800	3/5/2007	7940
12150800	3/6/2007	8280
12150800	3/7/2007	9150
12150800	3/8/2007	11300
12150800	3/9/2007	11200
12150800	3/10/2007	10200
12150800	3/11/2007	20100
12150800	3/12/2007	47300
12150800	3/13/2007	38400
12150800	3/14/2007	24700
12150800	3/15/2007	17600
12150800	3/16/2007	15200
12150800	3/17/2007	15800
12150800	3/18/2007	23100
12150800	3/19/2007	24000
12150800	3/20/2007	24300
12150800	3/21/2007	20900
12150800	3/22/2007	17300
12150800	3/23/2007	17200
12150800	3/24/2007	37400
12150800	3/25/2007	57300
12150800	3/26/2007	42000
12150800	3/27/2007	30100
12150800	3/28/2007	22400
12150800	3/29/2007	18000
12150800	3/30/2007	15300
12150800	3/31/2007	14000
12150800	4/1/2007	13600
12150800	4/2/2007	12400
12150800	4/3/2007	11300
12150800	4/4/2007	10300
12150800	4/5/2007	9560
12150800	4/6/2007	9380
12150800	4/7/2007	10800
12150800	4/8/2007	13200
12150800	4/9/2007	15900
12150800	4/10/2007	16100
12150800	4/11/2007	13300
12150800	4/12/2007	11500
12150800	4/13/2007	10400
12150800	4/14/2007	10700
12150800	4/15/2007	11800
12150800	4/16/2007	11000
12150800	4/17/2007	10700
12150800	4/18/2007	10900
12150800	4/19/2007	10300
12150800	4/20/2007	8890
12150800	4/21/2007	8040
12150800	4/22/2007	7560
12150800	4/23/2007	7430
12150800	4/24/2007	7510
12150800	4/25/2007	8390
12150800	4/26/2007	9090
12150800	4/27/2007	9910
12150800	4/28/2007	11600
12150800	4/29/2007	12900
12150800	4/30/2007	10900
12150800	5/1/2007	9730
12150800	5/2/2007	9960
12150800	5/3/2007	11200
12150800	5/4/2007	10300
12150800	5/5/2007	9380
12150800	5/6/2007	8370
12150800	5/7/2007	8050
12150800	5/8/2007	10700
12150800	5/9/2007	13900
12150800	5/10/2007	12900
12150800	5/11/2007	11700
12150800	5/12/2007	11500
12150800	5/13/2007	12000
12150800	5/14/2007	11000
12150800	5/15/2007	10300
12150800	5/16/2007	12800
12150800	5/17/2007	13500
12150800	5/18/2007	12100
12150800	5/19/2007	11400
12150800	5/20/2007	11500
12150800	5/21/2007	12000
12150800	5/22/2007	11100
12150800	5/23/2007	10000
12150800	5/24/2007	9840
12150800	5/25/2007	10600
12150800	5/26/2007	11000
12150800	5/27/2007	12100
12150800	5/28/2007	11600
12150800	5/29/2007	10000
12150800	5/30/2007	10800
12150800	5/31/2007	13200
12150800	6/1/2007	14400
12150800	6/2/2007	15000
12150800	6/3/2007	16600
12150800	6/4/2007	18500
12150800	6/5/2007	16200
12150800	6/6/2007	13600
12150800	6/7/2007	11200
12150800	6/8/2007	9820
12150800	6/9/2007	8880
12150800	6/10/2007	10500
12150800	6/11/2007	12700
12150800	6/12/2007	10700
12150800	6/13/2007	9330
12150800	6/14/2007	8790
12150800	6/15/2007	8520
12150800	6/16/2007	8450
12150800	6/17/2007	9790
12150800	6/18/2007	11900
12150800	6/19/2007	10400
12150800	6/20/2007	9680
12150800	6/21/2007	10300
12150800	6/22/2007	9480
12150800	6/23/2007	8660
12150800	6/24/2007	7850
12150800	6/25/2007	8700
12150800	6/26/2007	8410
12150800	6/27/2007	7790
12150800	6/28/2007	7740
12150800	6/29/2007	8150
12150800	6/30/2007	8100
12150800	7/1/2007	7560
12150800	7/2/2007	7250
12150800	7/3/2007	7100
12150800	7/4/2007	7170
12150800	7/5/2007	7600
12150800	7/6/2007	7850
12150800	7/7/2007	7010
12150800	7/8/2007	6220
12150800	7/9/2007	5660
12150800	7/10/2007	5520
12150800	7/11/2007	5500
12150800	7/12/2007	5480
12150800	7/13/2007	5420
12150800	7/14/2007	5240
12150800	7/15/2007	4680
12150800	7/16/2007	4320
12150800	7/17/2007	4010
12150800	7/18/2007	3960
12150800	7/19/2007	3850
