site_no	datetime	149429_00060_00003_cd
15s	20d	10s
12200500	12/18/2007	12300
12200500	12/19/2007	14100
12200500	12/20/2007	15300
12200500	12/21/2007	14000
12200500	12/22/2007	13300
12200500	12/23/2007	13500
12200500	12/24/2007	17800
12200500	12/25/2007	15900
12200500	12/26/2007	14900
12200500	12/27/2007	13600
12200500	12/28/2007	13200
12200500	12/29/2007	12800
12200500	12/30/2007	12600
12200500	12/31/2007	11900
12200500	1/1/2008	12000
12200500	1/2/2008	12700
12200500	1/3/2008	11500
12200500	1/4/2008	14100
12200500	1/5/2008	15800
12200500	1/6/2008	15300
12200500	1/7/2008	14500
12200500	1/8/2008	15000
12200500	1/9/2008	14200
12200500	1/10/2008	13900
12200500	1/11/2008	18500
12200500	1/12/2008	19900
12200500	1/13/2008	18800
12200500	1/14/2008	18000
12200500	1/15/2008	19200
12200500	1/16/2008	17200
12200500	1/17/2008	15400
12200500	1/18/2008	15700
12200500	1/19/2008	13700
12200500	1/20/2008	11400
12200500	1/21/2008	13900
12200500	1/22/2008	12600
12200500	1/23/2008	11700
12200500	1/24/2008	11100
12200500	1/25/2008	12100
12200500	1/26/2008	11500
12200500	1/27/2008	11900
12200500	1/28/2008	13200
12200500	1/29/2008	12700
12200500	1/30/2008	12500
12200500	1/31/2008	11700
12200500	2/1/2008	10200
12200500	2/2/2008	9990
12200500	2/3/2008	11500
12200500	2/4/2008	11300
12200500	2/5/2008	11200
12200500	2/6/2008	12300
12200500	2/7/2008	14100
12200500	2/8/2008	16600
12200500	2/9/2008	16300
12200500	2/10/2008	15700
12200500	2/11/2008	19600
12200500	2/12/2008	16800
12200500	2/13/2008	16400
12200500	2/14/2008	16800
12200500	2/15/2008	15000
12200500	2/16/2008	14600
12200500	2/17/2008	15200
12200500	2/18/2008	15200
12200500	2/19/2008	14800
12200500	2/20/2008	14800
12200500	2/21/2008	13900
12200500	2/22/2008	12300
12200500	2/23/2008	10400
12200500	2/24/2008	10100
12200500	2/25/2008	10900
12200500	2/26/2008	11500
12200500	2/27/2008	11600
12200500	2/28/2008	11300
12200500	2/29/2008	10800
12200500	3/1/2008	13900
12200500	3/2/2008	14000
12200500	3/3/2008	13300
12200500	3/4/2008	11700
12200500	3/5/2008	12900
12200500	3/6/2008	15100
12200500	3/7/2008	14000
12200500	3/8/2008	13700
12200500	3/9/2008	13700
12200500	3/10/2008	13400
12200500	3/11/2008	18300
12200500	3/12/2008	19700
12200500	3/13/2008	18500
12200500	3/14/2008	18300
12200500	3/15/2008	16300
12200500	3/16/2008	13300
12200500	3/17/2008	14700
12200500	3/18/2008	13000
12200500	3/19/2008	11400
12200500	3/20/2008	11100
12200500	3/21/2008	10400
12200500	3/22/2008	10100
12200500	3/23/2008	10700
12200500	3/24/2008	12500
12200500	3/25/2008	13100
12200500	3/26/2008	12300
12200500	3/27/2008	12000
12200500	3/28/2008	12300
12200500	3/29/2008	10000
12200500	3/30/2008	9520
12200500	3/31/2008	11100
12200500	4/1/2008	10100
12200500	4/2/2008	8770
12200500	4/3/2008	9120
12200500	4/4/2008	8550
12200500	4/5/2008	8160
12200500	4/6/2008	8040
12200500	4/7/2008	8120
12200500	4/8/2008	8250
12200500	4/9/2008	8380
12200500	4/10/2008	8230
12200500	4/11/2008	8020
12200500	4/12/2008	7960
12200500	4/13/2008	8980
12200500	4/14/2008	10700
12200500	4/15/2008	11100
12200500	4/16/2008	10300
12200500	4/17/2008	9610
12200500	4/18/2008	9430
12200500	4/19/2008	9310
12200500	4/20/2008	9000
12200500	4/21/2008	8680
12200500	4/22/2008	8360
12200500	4/23/2008	8230
12200500	4/24/2008	8340
12200500	4/25/2008	8650
12200500	4/26/2008	8400
12200500	4/27/2008	8090
12200500	4/28/2008	9420
12200500	4/29/2008	13400
12200500	4/30/2008	13900
12200500	5/1/2008	11800
12200500	5/2/2008	10200
12200500	5/3/2008	9510
12200500	5/4/2008	9750
12200500	5/5/2008	11100
12200500	5/6/2008	13200
12200500	5/7/2008	14100
12200500	5/8/2008	13900
12200500	5/9/2008	12700
12200500	5/10/2008	12000
12200500	5/11/2008	12600
12200500	5/12/2008	13600
12200500	5/13/2008	15900
12200500	5/14/2008	14100
12200500	5/15/2008	22100
12200500	5/16/2008	30300
12200500	5/17/2008	44000
12200500	5/18/2008	60400
12200500	5/19/2008	59100
12200500	5/20/2008	56200
12200500	5/21/2008	61300
12200500	5/22/2008	43300
12200500	5/23/2008	31200
12200500	5/24/2008	26600
12200500	5/25/2008	30500
12200500	5/26/2008	36600
12200500	5/27/2008	37900
12200500	5/28/2008	40400
12200500	5/29/2008	40900
12200500	5/30/2008	35300
12200500	5/31/2008	29700
12200500	6/1/2008	29900
12200500	6/2/2008	28100
12200500	6/3/2008	25700
12200500	6/4/2008	27700
12200500	6/5/2008	25700
12200500	6/6/2008	25700
12200500	6/7/2008	24500
12200500	6/8/2008	22100
12200500	6/9/2008	20800
12200500	6/10/2008	21800
12200500	6/11/2008	20900
12200500	6/12/2008	21600
12200500	6/13/2008	19500
12200500	6/14/2008	20800
12200500	6/15/2008	23000
12200500	6/16/2008	22300
12200500	6/17/2008	25100
12200500	6/18/2008	22700
12200500	6/19/2008	21300
12200500	6/20/2008	22600
12200500	6/21/2008	24900
12200500	6/22/2008	28200
12200500	6/23/2008	28900
12200500	6/24/2008	25400
12200500	6/25/2008	23500
12200500	6/26/2008	22800
12200500	6/27/2008	23000
12200500	6/28/2008	28600
12200500	6/29/2008	44100
12200500	6/30/2008	56400
12200500	7/1/2008	58800
12200500	7/2/2008	60800
12200500	7/3/2008	58800
12200500	7/4/2008	55700
12200500	7/5/2008	48100
12200500	7/6/2008	39900
12200500	7/7/2008	34100
12200500	7/8/2008	29300
12200500	7/9/2008	28900
12200500	7/10/2008	28700
12200500	7/11/2008	25700
12200500	7/12/2008	23500
12200500	7/13/2008	21400
12200500	7/14/2008	23800
12200500	7/15/2008	21000
12200500	7/16/2008	20500
12200500	7/17/2008	18600
12200500	7/18/2008	17300
12200500	7/19/2008	17200
12200500	7/20/2008	17300
12200500	7/21/2008	16900
12200500	7/22/2008	16700
12200500	7/23/2008	15300
12200500	7/24/2008	13900
12200500	7/25/2008	13900
12200500	7/26/2008	14400
12200500	7/27/2008	14500
12200500	7/28/2008	15200
12200500	7/29/2008	14400
12200500	7/30/2008	14400
12200500	7/31/2008	13300
12200500	8/1/2008	13300
12200500	8/2/2008	13200
12200500	8/3/2008	11900
12200500	8/4/2008	11200
12200500	8/5/2008	12700
12200500	8/6/2008	14000
12200500	8/7/2008	13600
12200500	8/8/2008	13300
12200500	8/9/2008	12100
12200500	8/10/2008	11700
12200500	8/11/2008	12500
12200500	8/12/2008	13400
12200500	8/13/2008	13600
12200500	8/14/2008	13700
12200500	8/15/2008	13900
12200500	8/16/2008	13000
12200500	8/17/2008	12400
12200500	8/18/2008	12700
12200500	8/19/2008	11500
12200500	8/20/2008	13100
12200500	8/21/2008	17400
12200500	8/22/2008	20600
12200500	8/23/2008	15400
12200500	8/24/2008	14000
12200500	8/25/2008	14800
12200500	8/26/2008	14600
12200500	8/27/2008	14800
12200500	8/28/2008	16100
12200500	8/29/2008	16000
12200500	8/30/2008	18200
12200500	8/31/2008	15700
12200500	9/1/2008	13700
12200500	9/2/2008	13000
12200500	9/3/2008	11900
12200500	9/4/2008	10700
12200500	9/5/2008	11300
12200500	9/6/2008	9750
12200500	9/7/2008	9210
12200500	9/8/2008	10800
12200500	9/9/2008	9420
12200500	9/10/2008	9290
12200500	9/11/2008	9120
12200500	9/12/2008	9100
12200500	9/13/2008	9070
12200500	9/14/2008	8910
12200500	9/15/2008	8000
12200500	9/16/2008	6600
12200500	9/17/2008	6660
