Year_mon,0309,3106
Feb 1989,740.7084000000001,633.6056
Mar 1989,565.3766,515.6669
Apr 1989,423.0704,358.7402
May 1989,319.7522,255.42200000000003
Jun 1989,371.4113,305.1317
Jul 1989,410.3993,425.9945
Aug 1989,487.4006,494.22350000000006
Sep 1989,355.81609999999995,364.5884
Oct 1989,428.91859999999997,383.1077
Nov 1989,443.5391,422.0957
Dec 1989,591.6935,577.073
Jan 1990,NA,NA
Feb 1990,680.67,489.35
Mar 1990,401.62699999999995,401.62699999999995
Apr 1990,177.446,177.446
May 1990,274.91600000000005,265.16900000000004
Jun 1990,245.675,255.42200000000003
Jul 1990,333.398,323.651
Aug 1990,284.663,372.38599999999997
Sep 1990,304.15700000000004,294.41
Oct 1990,323.651,313.904
Nov 1990,NA,NA
Dec 1990,NA,NA
Jan 1991,489.35,489.35
Feb 1991,508.84400000000005,616.0609999999999
Mar 1991,727.575,708.813
Apr 1991,661.908,362.639
May 1991,284.663,206.687
Jun 1991,294.41,323.651
Jul 1991,352.892,421.12100000000004
Aug 1991,265.16900000000004,274.91600000000005
Sep 1991,343.145,294.41
Oct 1991,343.145,343.145
Nov 1991,421.12100000000004,421.12100000000004
Dec 1991,323.651,372.38599999999997
Jan 1992,567.326,577.073
Feb 1992,187.193,109.21700000000001
Mar 1992,440.615,421.12100000000004
Apr 1992,557.579,464.9825
May 1992,265.16900000000004,245.675
Jun 1992,294.41,323.651
Jul 1992,226.181,206.687
Aug 1992,177.446,206.687
Sep 1992,206.687,226.181
Oct 1992,216.43400000000003,177.446
Nov 1992,313.904,294.41
Dec 1992,445.48850000000004,411.374
Jan 1993,577.073,557.5790000000001
Feb 1993,479.603,518.591
Mar 1993,313.904,289.53650000000005
Apr 1993,343.145,323.651
May 1993,216.43400000000003,216.43400000000003
Jun 1993,NA,226.181
Jul 1993,304.15700000000004,245.675
Aug 1993,338.2715,245.675
Sep 1993,216.43400000000003,245.675
Oct 1993,265.16900000000004,235.928
Nov 1993,313.904,333.398
Dec 1993,616.0609999999999,512.0930000000001
Jan 1994,343.145,382.133
Feb 1994,625.808,611.1875
Mar 1994,460.109,460.109
Apr 1994,350.94259999999997,323.651
May 1994,383.1077,395.29145
Jun 1994,264.19430000000006,269.06780000000003
Jul 1994,273.94130000000007,311.9546
Aug 1994,273.94130000000007,217.4087
Sep 1994,273.94130000000007,239.82680000000002
Oct 1994,231.0545,281.7389
Nov 1994,370.4366,411.0491
Dec 1994,622.8839,619.9598000000001
Jan 1995,677.8557000000001,703.1844
Feb 1995,459.1343,463.0331
Mar 1995,NA,558.5536999999999
Apr 1995,323.651,366.5378
May 1995,299.2835,310.0052
Jun 1995,414.2981,411.374
Jul 1995,393.8294000000001,361.66429999999997
Aug 1995,285.6377,301.2329
Sep 1995,328.52450000000005,338.2715
Oct 1995,NA,245.675
Nov 1995,392.8547,365.5631
Dec 1995,690.0509999999999,567.93445
Jan 1996,374.3354,360.6896
Feb 1996,395.77880000000005,386.03180000000003
Mar 1996,446.46320000000003,455.2355
Apr 1996,463.0331,422.09569999999997
May 1996,472.7801,437.20355
Jun 1996,369.4619,342.1703
Jul 1996,501.0464,508.84400000000005
Aug 1996,294.89734999999996,316.8281
Sep 1996,296.3594,291.48589999999996
Oct 1996,401.62699999999995,381.1583
Nov 1996,NA,NA
Dec 1996,773.5419000000002,783.8610000000001
Jan 1997,508.84400000000005,488.37530000000004
Feb 1997,551.7307999999999,520.5404
Mar 1997,382.133,399.19025
Apr 1997,432.8174,425.0198
May 1997,128.711,117.98929999999999
Jun 1997,182.3195,192.0665
Jul 1997,224.23160000000001,222.28220000000002
Aug 1997,354.84139999999996,402.6017
Sep 1997,317.8028,334.3727
Oct 1997,236.90269999999998,288.5618
Nov 1997,367.51250000000005,355.81609999999995
Dec 1997,527.3633000000001,502.99580000000003
Jan 1998,NA,527.3633
Feb 1998,440.615,432.8174
Mar 1998,618.0104,657.9731
Apr 1998,391.88,400.65229999999997
May 1998,237.8774,263.70695
Jun 1998,282.7136,283.6883
Jul 1998,266.1437,249.5738
Aug 1998,257.37140000000005,271.0172
Sep 1998,309.03049999999996,336.32210000000003
Oct 1998,339.2462,389.44325000000003
Nov 1998,362.639,381.1583
Dec 1998,464.98249999999996,564.6511
Jan 1999,631.6562,554.6549
Feb 1999,738.8322000000001,634.93735
Mar 1999,634.5803,647.2514
Apr 1999,447.4379,431.84270000000004
