Year,0305,0307,0308,0309,0311,0317,0321,0322,0430,0434,0438,0440,0442,0444,0446,0450,0450CC,0470,0474,0478,0484,0484A,0486,0498,0631,0632,3106,A315,A319,A320,A432,A438,A456,A499,A617,A620,A630,A631,A670,A680,A685,A687,A690,AMES_1,B319,B484,B499,BB470,BSE_1MUDMTNRD,C320,C370,C446,C484,CHERRY_1,D320,D444,D474,F321,G320,GRIFFIN,HARRIS_1,J370,J484,KSHZ06,KTHA01,KTHA02,KTHA03,LSIN1,LSIN9,N484,NFK_SNQ,PATTER_3,RAGING_MTH,S478,S484,SFK_SNQ,SNQDUVALL,TOLT_MTH,VA12A,VA23A,VA37A,VA41A,VA42A,VA45A,VA65A
2000,73.31111905421767,81.56422484319236,NA,44.71537732782795,46.99670124977355,110.59111112230211,50.03523185539454,89.19218854682678,54.96757676309426,69.73629298449244,14.04672404533271,43.74569619701677,29.886129248243293,82.85541732864337,60.29039378191086,43.45463106138996,NA,56.695229665004796,82.01633546964587,63.28189215498932,49.34387592425285,NA,15.233619195050522,148.8611329977652,36.11339028546958,33.39058919709403,46.53911107602207,89.61263522347107,17.89473210056604,30.45052855857039,61.30052212289339,10.775864410404626,94.04829595480071,83.83052731674724,63.46423817632906,38.22489946203394,42.801295606460144,23.195045975619507,NA,86.23144405425018,49.63037583364893,NA,30.05512942112032,NA,10.94131815339178,45.39665967967599,NA,46.04374294207521,NA,16.313938648026777,66.44612543613226,47.855610833841865,41.00265892425584,NA,22.579008994318187,72.34333042436268,58.19152748786194,20.427776871363193,24.09143215643564,NA,NA,56.23248821243727,27.34969178815462,77.73826262816327,89.32092422028435,81.57867532512506,75.18450004036822,NA,NA,50.149282342572434,NA,NA,NA,NA,46.38660286417183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,73.80765829772963,75.1331739019166,NA,36.45222811531392,33.7303682747067,118.08237523134869,48.94289593019342,72.4058588468211,70.94441539597217,96.32419527634596,23.731348947156736,50.22091463005,33.225457605853265,96.78889267579746,55.83189025303411,37.588170015543646,NA,75.12643619039764,79.60652772242062,62.62759809972698,55.31638213130178,NA,15.786490403614149,129.5403337162038,43.16611955914977,30.734401950761246,32.711343839502575,93.93357377347772,14.018066749768792,33.61822198116829,73.27388661157792,15.42821641677195,93.47572717131466,72.11110053530307,61.992622353684354,35.63087437121679,44.59639654213076,26.280945686449858,NA,78.32014798255736,49.488470436461675,NA,34.12694259893655,NA,9.24789237227099,47.168319618952005,NA,38.27023299812971,NA,11.709545000929182,60.15060266486705,34.977098376166126,50.948772563958144,NA,27.180844416811638,55.197496156641606,60.60865999353003,20.17759091878046,21.34892920093053,NA,NA,49.689513391138554,40.54638408852594,86.1565200015539,95.28334449328553,67.71107839763178,67.13289563596553,NA,NA,53.588671602738145,NA,NA,NA,NA,46.99769807996273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,65.0969927476054,80.21282090536488,NA,42.59877360007468,37.247298448852874,113.55637830585528,46.89098883494261,90.09619204061804,57.15304970714832,81.6953856202975,17.672083204122085,46.83829713945151,32.9944883410318,91.36340887397432,56.526758102661425,42.598259155094865,NA,60.43579839987575,81.57465509603762,63.234195850315686,49.46022073067573,NA,18.50712496984425,139.90022186622053,26.61950883590631,37.758868476710035,37.70200696923878,127.51406721414807,20.06746437314199,37.922090469004644,67.94589656612519,14.736425659402194,97.84860861328187,70.48900650344015,71.48910385135844,34.01383594847569,50.83474352811524,21.572432305488643,NA,85.59826086534851,47.45516400155139,NA,27.07171575642566,NA,14.680601147814627,50.83422612097196,NA,48.38422446541841,NA,16.424436073526863,79.24873852948035,46.0861733449444,41.97132882129654,NA,28.645087306800733,77.3318568539514,73.73558467480645,22.27130367231323,23.53135001226142,NA,NA,52.66999218402077,31.128125631585213,88.04037966467654,110.03342332386907,78.78438881078637,79.66232337458005,NA,NA,50.318314371905586,NA,NA,NA,NA,45.45289755669053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,77.23003829346675,84.58405819298532,NA,48.77107610843062,51.23553136562899,122.75020912460548,44.76733953562871,57.24050240929718,48.98686154999033,75.65762413973928,21.90790283025194,54.649091968982134,27.237889257459678,87.45575975501345,48.80112131064472,46.05750693554714,NA,55.7887584887326,87.80480888947783,59.92089045882016,52.727892697385634,NA,13.356591425350029,135.17915211961264,27.91271651121663,33.956944912554725,48.48549313247297,88.88923907262986,16.56209536496236,31.542651234410883,69.28553526789636,17.9497977541069,112.67613040874303,73.79270071131268,76.87269770758056,37.75911542438173,40.03418097724982,23.47487212716101,NA,81.70243560887937,50.74824053903161,NA,32.25874856189835,NA,12.918020060527958,48.19847850260563,NA,47.80389853707336,NA,14.570016122465491,84.42659719576167,45.11004431319142,49.573051973363135,NA,26.730781181915205,75.99650283163788,83.1257392570698,22.55139953981297,20.2325263256192,NA,NA,55.7724203944862,43.16870569792934,88.79638571275365,101.65087137130402,82.85410980938912,85.76511785816672,NA,NA,58.764861920781485,NA,NA,NA,59.58110021146918,56.86919744298999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,73.54559987685548,78.99749794073917,NA,41.11603137850006,40.09083929443758,114.15008609214075,47.66677677654479,84.336036423966,48.38065257419812,64.99559637424755,20.009922579209537,45.6819397375637,32.06096696011156,81.34621953886108,54.005889765403495,40.1841323100427,NA,51.98570506624357,75.18861941821967,49.57663889328517,54.27802725161341,NA,17.227772176350467,141.70107037024616,28.364208704300655,35.77117146077966,38.09983702395468,85.45070284583062,20.902152086712764,31.862958083542694,51.70307629455647,16.56344682261176,94.92646060750218,73.0388600431375,58.945293726295766,36.00366483832015,35.54423882711515,24.59615485009849,NA,74.98853074617588,53.64814772667803,NA,34.523584805784395,NA,13.962989213171236,49.573051973363135,NA,45.05780469529343,NA,17.227772176350467,73.90797680246672,41.22998942445657,47.85501793672357,NA,28.194301177536936,82.62136055525275,80.70246593368717,23.699002278476843,24.259605351823648,NA,NA,57.8436114389672,30.11157174584803,82.7999563594886,109.564797933834,81.3415934358294,80.64379313347683,NA,NA,45.68150963001365,NA,NA,NA,55.72184522993864,47.690788265996574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,NA,NA,NA,45.48820535822802,45.83926141028393,130.45259508878627,51.752345168097456,71.1293846816287,54.96766711768602,79.30781038431897,24.00759380319368,49.71690363588884,32.730736833986285,77.9165683421192,52.671245026086346,54.39343067446963,NA,56.809751089306346,77.23534717078519,61.300681968523406,59.917155240606675,NA,17.505391532629684,139.29500637388801,37.50788333419027,55.31895607658665,49.67130593250222,88.4458767865033,19.483794369513973,38.44109065843254,60.79439525435947,15.788203930737449,107.6290846756853,79.75891126974763,63.95481790007585,43.34049409343406,45.681720372642786,31.171510026282537,NA,84.13575338530586,56.81021812644181,NA,45.22433741765227,NA,14.628766186951996,62.62726558373791,NA,49.63071003445883,NA,20.902878697809722,77.21950447647095,51.2355236435707,51.40773449257643,NA,30.619711075379755,77.04257706743246,78.72592771897948,26.365486089367607,23.811127034969257,NA,NA,61.24293737783348,41.229994160180965,90.37083611125718,119.84728903229187,90.0790252251378,85.53281587902111,NA,NA,51.57976419687228,NA,NA,NA,61.90698958442252,52.385463308970735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,NA,NA,48.42749313642356,47.62608536386453,133.40426420270217,55.60009060833947,84.01821060206501,55.34239188824681,86.75684286419339,21.01404277459912,49.58695423311211,33.33502372850379,86.58177722015881,69.71655041842897,49.11704705027342,NA,59.168289673771255,86.53858153354533,60.43755769937813,62.68710863386315,NA,18.228098210301457,134.58623373284706,35.77151786137189,41.45793390617519,44.48455308377193,87.4395006490786,24.147453279554767,36.17112115053207,71.64929075995809,16.399258133143015,91.83000753674136,82.15592371531508,59.98350598161212,45.831964244133474,49.91727145514815,27.968992471881478,NA,77.45685865978052,55.77302295856805,NA,43.054589889615634,141.6740029273812,14.432839561295618,58.41934173043,NA,52.32598969676967,NA,18.22773097946979,84.94973168068132,60.49337264965097,53.47381060726459,15.866842164265101,32.14562946530262,88.56248509320073,78.90845885033032,27.74407509948253,22.690927008648334,NA,18.784268330299568,63.492956704545996,38.7823830203556,94.86616949566009,111.03123655881386,96.26873086766561,89.84550535548638,NA,NA,61.99261912585145,NA,49.31067654455123,NA,61.93495565691737,47.511631474415964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,NA,NA,48.5,49.45,183.5,49.05,71.35,63.650000000000006,92.64999999999999,16.85,55.650000000000006,26.85,90.05,60.300000000000004,47.587709074018235,NA,70.38941557061779,92.5,60.875,58.65,NA,18.060000000000002,167.16761955619637,31,46.76254144029754,52.673065593136,99.825,16.464778218413166,30.049999999999997,73.89812426369525,10.350000000000001,106.51147707699337,69,61.25,42.314994712228284,45.724999999999994,26.775000000000002,NA,74.67500000000001,48.675,NA,32.798036751699684,NA,10.287132663403174,61.108730305404606,NA,57.65671642400343,NA,19.15,91.12336271215344,54.10000000000001,46.599999999999994,NA,25.333333333333336,70.62094583640678,94.15,21.25,19.362499999999997,NA,NA,71.98003012949242,41.25,88.55000000000001,82.9,90.45,80.45,32.5,9.05,54.625,NA,NA,NA,62.325,44.59815018764681,NA,NA,NA,50.7,49.45845995753641,36.45222811531392,52.55519095516686,46.9,22.579000654242236,56.83899625913136
2008,NA,NA,NA,39.55,35.7,171.25,45.8,82.05000000000001,43.800000000000004,62.6,11.45,38.25,24.9,80.45,47.15,43.7,NA,54,81.3,49.75,42.15,NA,12.5,105,25.4,33.75,34.599999999999994,86.2,19.5,26.95,51.64999999999999,8,81.2,57,45.6,33.1,53.2,17.1,NA,67.25,41.25,NA,27.5,NA,9.75,44.55,NA,34.1,NA,16.6,63.25,46.650000000000006,37.25,NA,24,58.1,62.900000000000006,18.725,17.65,NA,NA,55.75,27.049999999999997,71.5,75.5,67.4,60.425,30.700000000000003,6.7,49.2,NA,NA,NA,52,34.05,NA,NA,NA,49.05,NA,NA,62.599999999999994,40.95,19.799999999999997,60.9
2009,NA,NA,NA,NA,NA,137.475,NA,54.325,48.650000000000006,75.4,13.25,44.1,NA,NA,50.5,NA,29.5,55.75,71.5,50.900000000000006,49.75,NA,17.075,NA,31.799999999999997,NA,42.400000000000006,NA,NA,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.19999999999999,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.375,NA,NA,NA,NA,NA,NA,NA,NA,71.9,65.15,NA,NA,22.700000000000003,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.599999999999994,NA,NA,70.8,49,19.3,66.3
2010,NA,NA,NA,NA,NA,136.5,NA,95.6,48.45,70.30000000000001,14.65,40.574999999999996,NA,NA,55.875,NA,25.349999999999998,56.1,75.1,53.875,49,NA,14.675,NA,34,NA,41.2,NA,NA,28.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.85,NA,NA,NA,NA,13.400000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.625,NA,NA,NA,NA,NA,NA,NA,NA,73.35,69,NA,NA,27.400000000000002,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.05,NA,NA,49.95,41.699999999999996,21,NA
2011,NA,NA,NA,NA,NA,145.5,NA,75.5,41.55,68.75,9.85,37.5,NA,NA,43.5,NA,24.599999999999998,49.5,79,46.6,40.3,NA,12.400000000000002,NA,20.35,NA,39.8,NA,NA,24.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.8,NA,NA,NA,90.1,7.85,NA,NA,NA,NA,NA,NA,NA,NA,10.65,22,NA,NA,NA,NA,20.8,21.6,NA,NA,72.7,NA,NA,NA,23.55,5.25,NA,6.55,46.1,8.85,NA,NA,12.3,14.3,5.6,40.3,NA,NA,51.599999999999994,40.05,18.6,NA
2012,NA,NA,NA,NA,NA,137.5,NA,64.8,37.6,60.89999999999999,9.9,32.7,NA,NA,45.9,NA,22.45,42.650000000000006,61.75,44.85,35.45,NA,15.05,NA,22.15,NA,38.45,NA,NA,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5,NA,NA,NA,79.30000000000001,9.45,NA,NA,NA,NA,NA,NA,NA,NA,10.600000000000001,17.7,NA,NA,NA,NA,14.25,17.950000000000003,NA,NA,65.95,NA,NA,NA,24.299999999999997,5,NA,5,41.35,7.2,NA,NA,21,14.95,7.2,40,NA,NA,59.7,38.15,18.9,NA
2013,NA,NA,NA,NA,NA,149.5,39.55,56.95,44.45,62.400000000000006,12.600000000000001,41.099999999999994,19.4,73.6,51.6,NA,26.150000000000002,53.1,74.85,51.75,43.85,NA,14.95,NA,28.6,NA,42.3,118,NA,23.75,49.9,NA,81.3,NA,47.15,29.450000000000003,33.05,18.200000000000003,NA,72.6,38.900000000000006,NA,NA,91.89999999999999,9.5,62.25,NA,NA,NA,13.350000000000001,73.05,NA,36.45,11.9,20.35,NA,NA,18.1,19.15,13.799999999999999,17.8,NA,NA,73.5,NA,NA,66.15,29.700000000000003,7.449999999999999,37.5,5,45.900000000000006,8.5,NA,NA,18.1,15.8,5.7,NA,NA,NA,NA,46.2,NA,61.05
2014,NA,NA,NA,NA,NA,142.5,44.25,102.35,44.8,66.6,12.350000000000001,44.25,26.1,79.7,47.45,NA,26.85,51.25,80.45,47.050000000000004,44.3,NA,19.25,NA,27.349999999999998,NA,40.150000000000006,132.5,NA,25.3,49.4,NA,76.85,NA,44.300000000000004,27.8,41.75,21.950000000000003,NA,64.5,41.85,NA,NA,74.3,11.1,50,NA,NA,NA,15.149999999999999,79.4,NA,40.05,14.9,20.7,NA,NA,18.15,21.1,16.6,22.65,NA,NA,71.25,NA,NA,65.65,33.05,6.9,49,5.65,49.35,13.3,NA,NA,14.85,15.45,8.9,NA,NA,NA,NA,44,NA,60.7
2015,NA,NA,NA,NA,41.4,164.5,42.05,59.00000000000001,49.75,65.45,11.15,40.7,26.7,75.4,48.8,NA,28.950000000000003,55.75,90.4,48.45,47.050000000000004,NA,19.299999999999997,NA,24.4,36.5,40.5,171.5,15.900000000000002,24.9,55.9,8,95,70.45,46.2,29.9,42.25,18.7,42.65,73.25,37.75,NA,29.2,85.7,7.4,56.5,NA,35.35000000000001,27.299999999999997,15.05,81.44999999999999,NA,36.1,13.850000000000001,19,NA,79.7,17.1,18.35,18.85,23.1,NA,NA,67.19999999999999,NA,70.1,66.10000000000001,36.05,8.475,43.7,5,43.7,9.7,46.3,41.8,26.15,16.150000000000002,7.4,49.849999999999994,NA,40.75,67.19999999999999,48.25,31.15,63.3
2016,NA,NA,NA,NA,45.45,160,39,67.8,50.15,68.25,14.05,44.95,28.85,96.30000000000001,56.4,NA,31.950000000000003,60.75,91.55000000000001,48.25,50.4,NA,19.25,NA,27,47.075,50.15,106.5,17.1,25.8,58.7,9.5,94.15,62,62.25,37.05,59.95,20.799999999999997,41.8,86.04999999999998,42.650000000000006,NA,29.200000000000003,84.6,10.45,67.7,NA,44.5,30.200000000000003,11.850000000000001,91.15,NA,35.05,13.649999999999999,19.4,NA,86.7,17.2,17.55,17.950000000000003,26.25,NA,NA,72.65,71.1,73.35,65.85,55.12499999999999,7.875,37.8,5,50.650000000000006,9.525,40.1,51.3,22.4,18,5.8,51.45,NA,38.2,59.8,44.7,25.25,68.55000000000001
2017,NA,NA,NA,NA,54.099999999999994,166.5,47.4,84.5,47.2,69.30000000000001,12.100000000000001,44.175,30.099999999999998,81.5,57.150000000000006,NA,31.700000000000003,61.300000000000004,101,46.3,48.849999999999994,NA,18.75,NA,21.35,39.6,47.6,139.5,19.700000000000003,26.3,55.35,9.5,83.05000000000001,56.2,47.35,34.85,53.849999999999994,22.525,45.7,65.6,39,NA,27.049999999999997,75.325,11.100000000000001,61.65,53.75,41.4,28.05,13.25,87.55000000000001,NA,37.2,13.4,22.4,NA,93.65,18.125,22.75,17.6,23.5,NA,NA,71.35,72.6,74.1,63.650000000000006,34.6,8.05,35.9,5.1,48.5,9.8,41.5,50.75,14.100000000000001,17.775,5.8,51.85,NA,38.3,61.85,47.6,24.15,60.45
2018,NA,NA,NA,NA,40.4,157,47.64999999999999,67.45,46.65,63.65,11.5,39,26.75,75.7,53.95,NA,27.949999999999996,67.9,75.9,46.8,39.400000000000006,NA,16.3,NA,27.35,47.1,44.5,125.5,19.549999999999997,27.35,53.15,9.649999999999999,109,52.650000000000006,49.099999999999994,40.75,44.6,22.75,46.65,70.55000000000001,41.55,NA,28.875,73.35,9.05,46.349999999999994,49.7,35.25,32.7,11.05,84.7,NA,37,16.3,21.9,NA,69,17.1625,17.65,18.35,23.299999999999997,NA,NA,64.15,63.8,66.65,58.55,38.4,8,39.3,5.1000000000000005,47.349999999999994,8.85,37.4,44.05,16.85,12.275,5.6,51.2,NA,35.5,60.55,42.1,20.8,57.25
2019,NA,NA,NA,NA,42.2,139.5,57.150000000000006,65.05,42,63.849999999999994,14.1,38.65,28.400000000000002,95.15,49.25,NA,31.6,54.05,95.65,51.349999999999994,49.25,NA,18.85,NA,28.35,49.1,46.95,111,17.6,29.75,47.85,10.3,88.15,58.35,50.95,40.55,63.6,23.4,53.075,71,43.25,69.7,30.450000000000003,63.89999999999999,8.55,66.85,66.5,37.85,27.375,13.850000000000001,75.75,NA,40.25,11.7,24.85,NA,81.85,17.4,18.35,18.5,23.725,NA,NA,63.9,62.550000000000004,66.7,61.6,41.099999999999994,6.75,43.349999999999994,5,49.25,8.425,46.55,57.7,15.75,11.35,5,50.9,NA,34.2,60.45,43.05,30.950000000000003,56.4
2020,NA,NA,NA,NA,54.900000000000006,200,62.400000000000006,69.44999999999999,46.1,78,11.9,41.75,35.55,104,56.625,NA,32.25,67.69999999999999,83.2,50.55,39.35,NA,17.75,NA,24.65,42.2,49.974999999999994,146,21.1,30.900000000000002,54.650000000000006,10.55,70.725,55.9,48.2,32.45,68.05000000000001,23.25,58,73.80000000000001,42.55,67.75,34.650000000000006,88.25,11.8,62.45,61.5,34.6,31.299999999999997,13.55,101.5,NA,37.599999999999994,18.7,25.65,NA,72.65,17.75,18.700000000000003,24.85,25.5,NA,NA,69.95,69,70.65,61.5,49.8,8.5,39.599999999999994,6.35,62.849999999999994,10.45,46.3,57.7,24.475,19.049999999999997,7.7749999999999995,53.8,NA,39.15,60.650000000000006,47.9,40.25,62
2021,NA,NA,NA,NA,48.15,220.5,63.45,61.650000000000006,44.175,68.94999999999999,11.399999999999999,49.2,31.65,98.3,62.75000000000001,NA,34.55,65.30000000000001,86.30000000000001,50.15,NA,NA,21.7,NA,28.95,48.5,44.8,186.5,18.35,31.25,50.95,7.949999999999999,69.94999999999999,56.099999999999994,49.8,39.05,68.44999999999999,22.2,63.599999999999994,77.775,43.400000000000006,65.4,35.75,77.80000000000001,11.75,57.650000000000006,58.449999999999996,35.85,22.6,14.15,100.15,NA,39.650000000000006,14.25,22.35,NA,75.25,17.475,19.65,18.65,24,NA,NA,69.6,69.05,71.55,60.35,54.3,8.9,41.349999999999994,7.325,57.4,11.3,45.35,54.3,21.9,21.85,6.1,52.8,NA,40,60.95,46.8,34.45,64.125
2022,NA,NA,NA,NA,43.55,215,49.4,84.4,39.95,73.1,14.9,45,38.849999999999994,88.69999999999999,58.125,NA,38,61.550000000000004,72.9,49.75,NA,46.849999999999994,20.55,NA,26.800000000000004,42.599999999999994,45.7,162.5,22.25,28.9,54.2,11.05,82.4,55.14999999999999,45.2,39.650000000000006,63.650000000000006,22.700000000000003,52.4,65.25,45.45,65.3,25.35,94.9,10.55,55.95,49.25,37.849999999999994,29.299999999999997,13.4,87.5,NA,40.800000000000004,16.200000000000003,23.35,NA,62.3,16.799999999999997,20.450000000000003,16.8,22.475,NA,NA,80.225,75.85,73.55000000000001,66,40.525000000000006,7.675000000000001,41.05,6.05,63.3,11.65,39.25,52,21.3,19,6.15,47.39999999999999,NA,37.5,52.8,45.85,20.45,60
2023,NA,NA,NA,NA,49.55,184.5,55.599999999999994,54.25,35.05,66.45,11.5,42.2,26.35,78.5,45.05,NA,25.9,49.825,70.85,44.949999999999996,NA,39,15.5,NA,26.45,41.65,50.150000000000006,114.5,16.5,26.575000000000003,50.349999999999994,10.25,75.05,51.599999999999994,41.8,32.45,43.65,19.45,51.95,57.3,39.3,63.05,29.150000000000002,56.3,10.55,42.6,41.15,34.65,22.799999999999997,12.55,82.5,NA,33.75,16.35,21.5,NA,72.25,16,16.5,23.65,22.150000000000002,NA,NA,74.30000000000001,65.65,69.9,64.1,37.400000000000006,7.25,40.4,5,50.15,7.675000000000001,42.650000000000006,48.05,21.25,18,5,51.3,NA,35.8,64.1,44.275,34.45,57.25
2024,NA,NA,NA,NA,56.45,152,60.35000000000001,96.9,32.875,56.35,12.5,40.5,27.05,72.9,44.05,NA,36.95,44.400000000000006,62.400000000000006,49.9,NA,47.85,20.8,NA,30.15,38.15,53.449999999999996,154.5,40.8,29.55,47.325,11.5,59.8,52.05,42.849999999999994,32.5,46.8,25.5,49.95,51.5,43,63.25,32.925,70,12,58.39999999999999,40.25,33.849999999999994,28.75,15.5,79.19999999999999,NA,35.5,11.75,22,NA,65,17,20.15,13.5,17.5,NA,NA,78.29999999999998,70.35,73.19999999999999,55.75,33.15,9.5,41.349999999999994,5,46.8,7.8,47.7,45.65,23.9,15,5.6,51.85,NA,37.75,60.15,43.15,21,65.4
