"","Year","Locator","μg/L"
"685",1996,"C320",10.9565289595407
"686",1996,"C370",39.2111554196691
"687",1996,"D320",17.9925351845354
"688",1996,"G320",10.9565289595407
"689",1996,"KSHZ06",52.2883530114472
"690",1996,"KTHA03",60.0286054768532
"691",1996,"LSIN1",NA
"692",1996,"LSIN9",NA
"693",1996,"N484",28.9008414943673
"694",1996,"VA12A",NA
"695",1996,"VA41A",NA
"696",1996,"VA42A",NA
"697",1996,"VA45A",NA
"698",1997,"0311",32.4402142282527
"699",1997,"0317",41.4299222618279
"700",1997,"0321",24.7165232619652
"701",1997,"0322",78.7756359330232
"702",1997,"0430",32.1589864121041
"703",1997,"0434",43.1780397442859
"704",1997,"0438",11.9624713360564
"705",1997,"0440",29.3278536112498
"706",1997,"0442",23.6768060555155
"707",1997,"0444",45.6911370688141
"708",1997,"0446",36.286634474986
"709",1997,"0470",33.1365493744723
"710",1997,"0474",48.8462990325998
"711",1997,"0478",45.1566531969329
"712",1997,"0484",45.1566866214222
"713",1997,"0631",18.8585540297455
"714",1997,"A315",100.083291795788
"715",1997,"A320",18.8124253958927
"716",1997,"A432",35.8529381613204
"717",1997,"A456",51.9497678173327
"718",1997,"A499",53.6454574036349
"719",1997,"A617",37.0199581187978
"720",1997,"A620",29.9939527441447
"721",1997,"A630",22.2117238490959
"722",1997,"A680",49.5740563302671
"723",1997,"A685",40.6220953041438
"724",1997,"A690",23.351707498242
"725",1997,"B484",38.6146723555876
"726",1997,"C320",10.5007079237231
"727",1997,"C370",57.8079222754095
"728",1997,"D320",17.0674098024704
"729",1997,"G320",12.0329800350745
"730",1997,"KSHZ06",59.7889402332753
"731",1997,"KTHA03",67.9499645730499
"732",1997,"LSIN1",NA
"733",1997,"LSIN9",NA
"734",1997,"N484",32.5282460296069
"735",1997,"VA12A",NA
"736",1997,"VA41A",NA
"737",1997,"VA42A",NA
"738",1997,"VA45A",NA
"739",1998,"0311",22.3720331542143
"740",1998,"0317",39.0036131366757
"741",1998,"0321",21.1169040976418
"742",1998,"0322",85.758721343005
"743",1998,"0430",31.9780234723108
"744",1998,"0434",39.4634192869687
"745",1998,"0438",8.91166229487666
"746",1998,"0440",29.3314759942578
"747",1998,"0442",20.2012776252853
"748",1998,"0444",52.8737998929074
