"","Year","Locator","μg/L"
"687",1997,"A630",1034.3337
"688",1997,"A680",533.69885
"689",1997,"A685",1159.101
"690",1997,"A690",1478.055
"691",1997,"B484",244.7003
"692",1997,"C320",665.9284
"693",1997,"C370",1046.529
"694",1997,"D320",894.08775
"695",1997,"G320",203.27555
"696",1997,"KSHZ06",1719.61575
"697",1997,"KTHA03",1492.1265
"698",1997,"N484",720.0702
"699",1997,"VA12A",NA
"700",1997,"VA41A",NA
"701",1997,"VA42A",NA
"702",1997,"VA45A",NA
"703",1998,"0311",342.1703
"704",1998,"0317",463.0331
"705",1998,"0321",671.289
"706",1998,"0322",1768.08425
"707",1998,"0430",1229.4585
"708",1998,"0434",1208.35125
"709",1998,"0438",260.051825
"710",1998,"0440",1098.1245
"711",1998,"0442",605.890741666667
"712",1998,"0444",692.355533333333
"713",1998,"0446",1370.1735
"714",1998,"0470",758.06325
"715",1998,"0474",848.5899
"716",1998,"0478",786.2116625
"717",1998,"0484",541.49645
"718",1998,"0631",834.67475
"719",1998,"A315",509.575025
"720",1998,"A320",840.147
"721",1998,"A432",1300.14483333333
"722",1998,"A456",560.5031
"723",1998,"A499",2059.677
"724",1998,"A617",780.159275
"725",1998,"A620",574.148775
"726",1998,"A630",1156.8730125
"727",1998,"A680",520.05305
"728",1998,"A685",1237.276
"729",1998,"A690",1909.581
"730",1998,"B484",278.8148
"731",1998,"C320",583.40855
"732",1998,"C370",1126.2675
"733",1998,"D320",1046.529
"734",1998,"G320",251.5232
"735",1998,"KSHZ06",1539.0315
"736",1998,"KTHA03",1506.198
"737",1998,"N484",707.8749
"738",1998,"VA12A",NA
"739",1998,"VA41A",NA
"740",1998,"VA42A",NA
"741",1998,"VA45A",NA
"742",1999,"0311",379.69625
"743",1999,"0317",475.947875
"744",1999,"0321",753.37275
"745",1999,"0322",1590.627
"746",1999,"0430",1177.863
"747",1999,"0434",1154.4105
"748",1999,"0438",214.4846
"749",1999,"0440",1149.72
"750",1999,"0442",545.97975
"751",1999,"0444",630.6815
"752",1999,"0446",1342.0305
"753",1999,"0470",693.33435
"754",1999,"0474",812.47305
"755",1999,"0478",795.1182
"756",1999,"0484",526.632275
"757",1999,"0631",897.84015
"758",1999,"A315",626.7827
"759",1999,"A320",925.5141
"760",1999,"A432",1215.387
"761",1999,"A456",547.832
"762",1999,"A499",2101.8915
"763",1999,"A617",729.039575
"764",1999,"A620",602.4152
"765",1999,"A630",918.9474
"766",1999,"A680",520.5404
"767",1999,"A685",1449.912
"768",1999,"A690",1850.94975
"769",1999,"B484",263.70695
"770",1999,"C320",841.788675
"771",1999,"C370",1206.006
"772",1999,"D320",1224.768
"773",1999,"G320",134.07185
"774",1999,"KSHZ06",1534.341
"775",1999,"KTHA03",1426.4595
"776",1999,"N484",743.05365
"777",1999,"VA12A",NA
"778",1999,"VA41A",NA
"779",1999,"VA42A",NA
"780",1999,"VA45A",NA
"781",2000,"0311",412.3487
"782",2000,"0317",463.0331
"783",2000,"0321",748.0959375
"784",2000,"0322",1548.4125
"785",2000,"0430",1137.2119
"786",2000,"0434",1037.148
"787",2000,"0438",220.82015
"788",2000,"0440",1063.7665875
"789",2000,"0442",399.19025
"790",2000,"0444",638.96645
"791",2000,"0446",911.8849
"792",2000,"0470",616.061
"793",2000,"0474",804.96825
"794",2000,"0478",775.4181
"795",2000,"0484",527.3633
"796",2000,"0631",815.28735
"797",2000,"A315",476.6789
"798",2000,"A320",925.67045
"799",2000,"A432",1121.577
"800",2000,"A456",545.8826
"801",2000,"A499",2003.391
"802",2000,"A617",720.0702
"803",2000,"A620",512.7428
"804",2000,"A630",613.47085
"805",2000,"A680",466.9319
"806",2000,"A685",1351.4115
"807",2000,"A690",1883.78325
"808",2000,"B484",286.6124
"809",2000,"C320",691.9272
"810",2000,"C370",1055.91
"811",2000,"D320",1196.625
"812",2000,"G320",321.7016
"813",2000,"KSHZ06",1487.436
"814",2000,"KTHA03",1414.73325
"815",2000,"N484",743.05365
"816",2000,"VA12A",NA
"817",2000,"VA41A",NA
"818",2000,"VA42A",NA
"819",2000,"VA45A",NA
"820",2001,"0311",324.6257
"821",2001,"0317",491.78675
"822",2001,"0321",735.0798
"823",2001,"0322",1621.11525
"824",2001,"0430",1018.386
"825",2001,"0434",1182.5535
"826",2001,"0438",228.1304
"827",2001,"0440",1102.815
"828",2001,"0442",392.611025
"829",2001,"0444",566.5356
"830",2001,"0446",1177.863
"831",2001,"0470",579.9971
"832",2001,"0474",788.5515
"833",2001,"0478",763.988725
"834",2001,"0484",567.326
"835",2001,"0631",803.5611
"836",2001,"A315",525.657575
"837",2001,"A320",870.400725
"838",2001,"A432",1224.768
"839",2001,"A456",443.05175
"840",2001,"A499",2130.0345
"841",2001,"A617",597.29595
"842",2001,"A620",494.2235
"843",2001,"A630",866.828525
"844",2001,"A680",270.52985
"845",2001,"A685",1346.721
"846",2001,"A690",1883.78325
"847",2001,"B484",316.8281
"848",2001,"C320",742.5846
"849",2001,"C370",1069.9815
"850",2001,"D320",1196.625
"851",2001,"G320",261.2702
"852",2001,"KSHZ06",1346.721
"853",2001,"KTHA03",1374.864
"854",2001,"N484",796.9944
"855",2001,"VA12A",NA
"856",2001,"VA41A",NA
"857",2001,"VA42A",NA
"858",2001,"VA45A",NA
"859",2002,"0311",294.89735
"860",2002,"0317",486.91325
"861",2002,"0321",684.4224
"862",2002,"0322",1714.71204545455
"863",2002,"0430",1093.434
"864",2002,"0434",1009.005
"865",2002,"0438",208.6364
"866",2002,"0440",1013.6955
"867",2002,"0442",523.95185
"868",2002,"0444",556.11695
"869",2002,"0446",1224.768
"870",2002,"0470",783.39195
"871",2002,"0474",772.13475
"872",2002,"0478",692.39625
"873",2002,"0484",546.8573
"874",2002,"0631",737.42505
"875",2002,"A315",574.63625
"876",2002,"A320",901.358025
"877",2002,"A432",1091.08875
"878",2002,"A456",489.35
"879",2002,"A499",2073.7485
"880",2002,"A617",655.0969
"881",2002,"A620",522.00245
"882",2002,"A630",793.242
"883",2002,"A680",287.09975
"884",2002,"A685",1250.56575
"885",2002,"A690",1740.723
"886",2002,"B484",322.6763
"887",2002,"C320",692.7065
"888",2002,"C370",937.24035
"889",2002,"D320",1135.6485
"890",2002,"G320",128.711
"891",2002,"KSHZ06",1356.102
"892",2002,"KTHA03",1346.721
"893",2002,"N484",760.87755
"894",2002,"VA12A",NA
"895",2002,"VA41A",NA
"896",2002,"VA42A",NA
"897",2002,"VA45A",NA
"898",2003,"0311",365.07575
"899",2003,"0317",424.0451
"900",2003,"0321",677.2222
"901",2003,"0322",1553.103
"902",2003,"0430",1098.1245
"903",2003,"0434",1065.291
"904",2003,"0438",201.8135
"905",2003,"0440",1189.58925
"906",2003,"0442",319.7522
"907",2003,"0444",518.10365
"908",2003,"0446",1349.06625
"909",2003,"0470",711.15825
"910",2003,"0474",769.7895
"911",2003,"0478",695.31865
"912",2003,"0484",569.25685
"913",2003,"0631",725.6988
"914",2003,"A315",454.504475
"915",2003,"A320",894.65061
"916",2003,"A432",1417.0785
"917",2003,"A456",394.8041
"918",2003,"A499",2158.1775
"919",2003,"A617",627.27005
"920",2003,"A620",510.30605
"921",2003,"A630",318.7775
"922",2003,"A680",221.79485
"923",2003,"A685",1489.78125
"924",2003,"A690",2031.534
"925",2003,"B484",313.904
"926",2003,"C320",844.8375
"927",2003,"C370",841.319625
"928",2003,"D320",1018.386
"929",2003,"G320",113.1158
"930",2003,"KSHZ06",1393.626
"931",2003,"KTHA03",1356.102
"932",2003,"N484",872.0424
