"","Year","Locator","μg/L"
"523",1992,"D320",23.7293002039041
"524",1992,"G320",26.0037310217436
"525",1992,"KSHZ06",68.0435446020223
"526",1992,"KTHA03",62.6286072743956
"527",1992,"LSIN1",NA
"528",1992,"LSIN9",NA
"529",1992,"N484",45.6752538562578
"530",1992,"VA12A",NA
"531",1992,"VA41A",NA
"532",1992,"VA42A",NA
"533",1992,"VA45A",NA
"534",1993,"0311",31.9944448258751
"535",1993,"0317",249.86820676689
"536",1993,"0321",47.5834527939334
"537",1993,"0322",133.54922380892
"538",1993,"0430",62.6361259091497
"539",1993,"0434",75.8367246299038
"540",1993,"0438",NA
"541",1993,"0440",38.1040249028696
"542",1993,"0442",30.1390860123304
"543",1993,"0444",83.9954831034911
"544",1993,"0446",57.3334194474399
"545",1993,"0470",57.7391739289727
"546",1993,"0474",71.0164646466768
"547",1993,"0478",74.9850246217806
"548",1993,"0484",70.5194816101252
"549",1993,"0631",26.4610104860681
"550",1993,"A315",110.474000834085
"551",1993,"A320",30.8447960489549
"552",1993,"A432",70.8603597808462
"553",1993,"A456",99.0572109638008
"554",1993,"A499",74.4907474947562
"555",1993,"A617",NA
"556",1993,"A620",NA
"557",1993,"A630",27.3768394082808
"558",1993,"A680",NA
"559",1993,"A685",NA
"560",1993,"A690",NA
"561",1993,"B484",53.3699864404732
"562",1993,"C320",17.8268964864712
"563",1993,"C370",53.3671216440445
"564",1993,"D320",26.9195599439564
"565",1993,"G320",24.1839254327808
"566",1993,"KSHZ06",81.9799366344585
"567",1993,"KTHA03",57.251867852396
"568",1993,"LSIN1",NA
"569",1993,"LSIN9",NA
"570",1993,"N484",52.4060096156339
"571",1993,"VA12A",NA
"572",1993,"VA41A",NA
"573",1993,"VA42A",NA
"574",1993,"VA45A",NA
"575",1994,"0311",31.5322884064471
"576",1994,"0317",127.476998278046
"577",1994,"0321",38.2118686514191
"578",1994,"0322",93.0697398617548
"579",1994,"0430",47.3874296755532
"580",1994,"0434",59.7384015841436
"581",1994,"0438",NA
"582",1994,"0440",42.3369898251618
"583",1994,"0442",33.8542032317407
"584",1994,"0444",75.4841626061832
"585",1994,"0446",46.9064500471982
"586",1994,"0470",55.3094947482203
"587",1994,"0474",72.0483656281995
"588",1994,"0478",52.88762283672
"589",1994,"0484",51.2189612072026
"590",1994,"0631",22.6732747048223
"591",1994,"A315",102.735492658391
"592",1994,"A320",27.3878858269459
"593",1994,"A432",44.7133994263321
"594",1994,"A456",91.592022837399
"595",1994,"A499",69.4022563883335
"596",1994,"A617",NA
"597",1994,"A620",NA
"598",1994,"A630",36.6745289397774
"599",1994,"A680",NA
"600",1994,"A685",NA
"601",1994,"A690",NA
"602",1994,"B484",49.9914578667173
"603",1994,"C320",18.3723288400282
"604",1994,"C370",51.9178265014016
"605",1994,"D320",29.2230633202223
"606",1994,"G320",20.5670446229701
"607",1994,"KSHZ06",75.994483966608
"608",1994,"KTHA03",65.588840199217
"609",1994,"LSIN1",NA
"610",1994,"LSIN9",NA
"611",1994,"N484",47.5866063994117
"612",1994,"VA12A",NA
"613",1994,"VA41A",NA
"614",1994,"VA42A",NA
"615",1994,"VA45A",NA
"616",1995,"0311",41.8566397101125
"617",1995,"0317",170.277503792233
"618",1995,"0321",53.3402389446974
"619",1995,"0322",99.2601241091537
"620",1995,"0430",78.7304601688133
"621",1995,"0434",84.333540600494
"622",1995,"0438",NA
"623",1995,"0440",60.228591863228
"624",1995,"0442",44.9531077628416
"625",1995,"0444",97.4420103791616
"626",1995,"0446",64.5953616194024
